Year,Month,Day,DayOfWeek,Flight_Date,UniqueCarrier,Tai_lNum,FlightNum,Origin_Airport,Origin_City_Name,Origin_State,Scheduled_Departure,Departure_Time,Dep_Delay,DepDel15,Dep_Delay_Groups,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Delay_Minutes,Arr_Del_morethan15,Cancelled,Diverted,Distance,DistanceGroup,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers,Top_Origin,DEPTIME_GROUP1,DEPTIME_GROUP2,DEPTIME_GROUP3
2016,7,25,1,25/07/2016,AA,N784AA,3,JFK,"New York, NY",NY,1245,1239,-6,0,-1,1545,1523,-22,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,26,2,26/07/2016,AA,N795AA,3,JFK,"New York, NY",NY,1245,1241,-4,0,-1,1545,1522,-23,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,27,3,27/07/2016,AA,N783AA,3,JFK,"New York, NY",NY,1245,1247,2,0,0,1545,1536,-9,0,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,28,4,28/07/2016,AA,N788AA,3,JFK,"New York, NY",NY,1245,1301,16,1,1,1545,1558,13,13,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,29,5,29/07/2016,AA,N788AA,3,JFK,"New York, NY",NY,1245,1354,69,1,4,1545,1651,66,66,1,0,0,2475,10,66,0,0,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,30,6,30/07/2016,AA,N786AA,3,JFK,"New York, NY",NY,1245,1240,-5,0,-1,1545,1546,1,1,0,0,0,2475,10,0,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,31,7,31/07/2016,AA,N795AA,3,JFK,"New York, NY",NY,1245,1559,194,1,12,1545,1900,195,195,1,0,0,2475,10,9,0,1,0,185,1,1,1200-1800,1400-1600,1500-1600
2016,7,1,5,01/07/2016,AA,N784AA,4,LAX,"Los Angeles, CA",CA,1130,1410,160,1,10,2004,20,256,256,1,0,0,2475,10,0,0,256,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,3,7,03/07/2016,AA,N785AA,4,LAX,"Los Angeles, CA",CA,1130,1153,23,1,1,2004,2005,1,1,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,4,1,04/07/2016,AA,N790AA,4,LAX,"Los Angeles, CA",CA,1130,1139,9,0,0,2004,1958,-6,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,5,2,05/07/2016,AA,N799AA,4,LAX,"Los Angeles, CA",CA,1130,1151,21,1,1,2004,2013,9,9,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,6,3,06/07/2016,AA,N786AA,4,LAX,"Los Angeles, CA",CA,1130,1134,4,0,0,2004,1958,-6,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,7,4,07/07/2016,AA,N787AA,4,LAX,"Los Angeles, CA",CA,1130,1128,-2,0,-1,2004,2008,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,8,5,08/07/2016,AA,N793AA,4,LAX,"Los Angeles, CA",CA,1130,1231,61,1,4,2004,2200,116,116,1,0,0,2475,10,0,0,116,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,10,7,10/07/2016,AA,N799AA,4,LAX,"Los Angeles, CA",CA,1130,1207,37,1,2,2004,2028,24,24,1,0,0,2475,10,24,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,11,1,11/07/2016,AA,N798AA,4,LAX,"Los Angeles, CA",CA,1130,1123,-7,0,-1,2004,1935,-29,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,12,2,12/07/2016,AA,N796AA,4,LAX,"Los Angeles, CA",CA,1130,1147,17,1,1,2004,1959,-5,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,13,3,13/07/2016,AA,N787AA,4,LAX,"Los Angeles, CA",CA,1130,1339,129,1,8,2004,2204,120,120,1,0,0,2475,10,0,0,120,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,14,4,14/07/2016,AA,N791AA,4,LAX,"Los Angeles, CA",CA,1130,1632,302,1,12,2004,48,284,284,1,0,0,2475,10,0,0,8,0,276,1,1,1200-1800,1600-1800,1600-1700
2016,7,15,5,15/07/2016,AA,N789AA,4,LAX,"Los Angeles, CA",CA,1130,1129,-1,0,-1,2004,2015,11,11,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,17,7,17/07/2016,AA,N796AA,4,LAX,"Los Angeles, CA",CA,1130,1141,11,0,0,2004,2016,12,12,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,18,1,18/07/2016,AA,N791AA,4,LAX,"Los Angeles, CA",CA,1130,1212,42,1,2,2004,2136,92,92,1,0,0,2475,10,0,0,92,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,19,2,19/07/2016,AA,N786AA,4,LAX,"Los Angeles, CA",CA,1130,1127,-3,0,-1,2004,2036,32,32,1,0,0,2475,10,0,0,32,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,20,3,20/07/2016,AA,N790AA,4,LAX,"Los Angeles, CA",CA,1130,1126,-4,0,-1,2004,2008,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,21,4,21/07/2016,AA,N783AA,4,LAX,"Los Angeles, CA",CA,1130,1156,26,1,1,2004,2049,45,45,1,0,0,2475,10,0,0,45,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,22,5,22/07/2016,AA,N798AA,4,LAX,"Los Angeles, CA",CA,1130,1246,76,1,5,2004,2156,112,112,1,0,0,2475,10,76,0,36,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,24,7,24/07/2016,AA,N786AA,4,LAX,"Los Angeles, CA",CA,1130,1130,0,0,0,2004,2008,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,25,1,25/07/2016,AA,N790AA,4,LAX,"Los Angeles, CA",CA,1130,1235,65,1,4,2004,2119,75,75,1,0,0,2475,10,0,0,75,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,26,2,26/07/2016,AA,N787AA,4,LAX,"Los Angeles, CA",CA,1130,1137,7,0,0,2004,2008,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,27,3,27/07/2016,AA,N792AA,4,LAX,"Los Angeles, CA",CA,1130,1127,-3,0,-1,2004,2023,19,19,1,0,0,2475,10,0,0,19,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,28,4,28/07/2016,AA,N783AA,4,LAX,"Los Angeles, CA",CA,1130,1132,2,0,0,2004,2055,51,51,1,0,0,2475,10,0,0,51,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,29,5,29/07/2016,AA,N787AA,4,LAX,"Los Angeles, CA",CA,1130,1252,82,1,5,2004,2133,89,89,1,0,0,2475,10,82,0,7,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,31,7,31/07/2016,AA,N790AA,4,LAX,"Los Angeles, CA",CA,1130,1437,187,1,12,2004,2322,198,198,1,0,0,2475,10,0,0,188,0,10,1,1,1200-1800,1400-1600,1400-1500
2016,7,1,5,01/07/2016,AA,N369AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1108,-2,0,-1,1429,1427,-2,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,2,6,02/07/2016,AA,N396AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1109,-1,0,-1,1429,1453,24,24,1,0,0,3784,11,0,0,24,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,3,7,03/07/2016,AA,N377AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1325,135,1,9,1429,1642,133,133,1,0,0,3784,11,91,0,0,0,42,1,1,1200-1800,1200-1400,1300-1400
2016,7,4,1,04/07/2016,AA,N377AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1255,105,1,7,1429,1615,106,106,1,0,0,3784,11,105,0,1,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,5,2,05/07/2016,AA,N387AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1156,46,1,3,1429,1550,81,81,1,0,0,3784,11,46,0,35,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,6,3,06/07/2016,AA,N387AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1105,-5,0,-1,1429,1432,3,3,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,7,4,07/07/2016,AA,N383AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1130,20,1,1,1429,1457,28,28,1,0,0,3784,11,20,0,8,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,8,5,08/07/2016,AA,N362AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1108,-2,0,-1,1429,1418,-11,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,9,6,09/07/2016,AA,N389AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1354,164,1,10,1429,1659,150,150,1,0,0,3784,11,150,0,0,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,10,7,10/07/2016,AA,N351AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1116,6,0,0,1429,1440,11,11,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,11,1,11/07/2016,AA,N387AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1109,-1,0,-1,1429,1438,9,9,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,12,2,12/07/2016,AA,N365AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1111,1,0,0,1429,1442,13,13,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,13,3,13/07/2016,AA,N356AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1103,-7,0,-1,1429,1417,-12,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,14,4,14/07/2016,AA,N396AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1110,0,0,0,1429,1429,0,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,15,5,15/07/2016,AA,N356AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1715,365,1,12,1429,2014,345,345,1,0,0,3784,11,345,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,16,6,16/07/2016,AA,N351AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1141,31,1,2,1429,1442,13,13,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,17,7,17/07/2016,AA,N362AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1133,23,1,1,1429,1431,2,2,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,18,1,18/07/2016,AA,N351AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1114,4,0,0,1429,1428,-1,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,19,2,19/07/2016,AA,N389AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1304,114,1,7,1429,1602,93,93,1,0,0,3784,11,93,0,0,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,20,3,20/07/2016,AA,N369AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1239,89,1,5,1429,1535,66,66,1,0,0,3784,11,66,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,21,4,21/07/2016,AA,N362AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1108,-2,0,-1,1429,1425,-4,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,22,5,22/07/2016,AA,N380AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1253,103,1,6,1429,1554,85,85,1,0,0,3784,11,85,0,0,0,0,1,1,1200-1800,1200-1400,1200-1300
2016,7,23,6,23/07/2016,AA,N351AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1405,175,1,11,1429,1727,178,178,1,0,0,3784,11,175,0,3,0,0,1,1,1200-1800,1400-1600,1400-1500
2016,7,24,7,24/07/2016,AA,N351AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1107,-3,0,-1,1429,1412,-17,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,25,1,25/07/2016,AA,N362AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1336,146,1,9,1429,1622,113,113,1,0,0,3784,11,113,0,0,0,0,1,1,1200-1800,1200-1400,1300-1400
2016,7,26,2,26/07/2016,AA,N342AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1104,-6,0,-1,1429,1406,-23,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,27,3,27/07/2016,AA,N373AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1103,-7,0,-1,1429,1348,-41,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,28,4,28/07/2016,AA,N382AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1112,2,0,0,1429,1425,-4,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,29,5,29/07/2016,AA,N361AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1108,-2,0,-1,1429,1408,-21,0,0,0,0,3784,11,0,0,0,0,0,1,1,0600-1200,1000-1200,1100-1200
2016,7,30,6,30/07/2016,AA,N347AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1555,285,1,12,1429,1903,274,274,1,0,0,3784,11,274,0,0,0,0,1,1,1200-1800,1400-1600,1500-1600
2016,7,31,7,31/07/2016,AA,N396AA,5,DFW,"Dallas/Fort Worth, TX",TX,1110,1154,44,1,2,1429,1505,36,36,1,0,0,3784,11,11,0,0,0,25,1,1,0600-1200,1000-1200,1100-1200
2016,7,1,5,01/07/2016,AA,N342AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,905,0,0,0,1213,1208,-5,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,2,6,02/07/2016,AA,N387AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,903,-2,0,-1,1213,1223,10,10,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,3,7,03/07/2016,AA,N342AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,903,-2,0,-1,1213,1210,-3,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,4,1,04/07/2016,AA,N368AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,948,43,1,2,1213,1325,72,72,1,0,0,3711,11,0,0,29,0,43,1,1,0600-1200,0800-1000,0900-1000
2016,7,5,2,05/07/2016,AA,N362AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1146,161,1,10,1213,1520,187,187,1,0,0,3711,11,112,0,26,0,49,1,1,0600-1200,1000-1200,1100-1200
2016,7,6,3,06/07/2016,AA,N361AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,908,3,0,0,1213,1250,37,37,1,0,0,3711,11,3,0,34,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,7,4,07/07/2016,AA,N362AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,904,-1,0,-1,1213,1227,14,14,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,8,5,08/07/2016,AA,N389AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1023,78,1,5,1213,1316,63,63,1,0,0,3711,11,63,0,0,0,0,1,1,0600-1200,1000-1200,1000-1100
2016,7,9,6,09/07/2016,AA,N351AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,859,-6,0,-1,1213,1215,2,2,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,10,7,10/07/2016,AA,N343AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,859,-6,0,-1,1213,1215,2,2,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,11,1,11/07/2016,AA,N351AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,921,16,1,1,1213,1231,18,18,1,0,0,3711,11,16,0,2,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,12,2,12/07/2016,AA,N354AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,906,1,0,0,1213,1235,22,22,1,0,0,3711,11,1,0,21,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,13,3,13/07/2016,AA,N399AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,857,-8,0,-1,1213,1224,11,11,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,14,4,14/07/2016,AA,N356AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,902,-3,0,-1,1213,1227,14,14,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,15,5,15/07/2016,AA,N353AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1043,98,1,6,1213,1425,132,132,1,0,0,3711,11,0,98,34,0,0,1,1,0600-1200,1000-1200,1000-1100
2016,7,16,6,16/07/2016,AA,N373AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,858,-7,0,-1,1213,1210,-3,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,17,7,17/07/2016,AA,N383AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,912,7,0,0,1213,1204,-9,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,18,1,18/07/2016,AA,N362AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,937,32,1,2,1213,1239,26,26,1,0,0,3711,11,26,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,19,2,19/07/2016,AA,N380AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1033,88,1,5,1213,1332,79,79,1,0,0,3711,11,79,0,0,0,0,1,1,0600-1200,1000-1200,1000-1100
2016,7,20,3,20/07/2016,AA,N382AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,858,-7,0,-1,1213,1156,-17,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,21,4,21/07/2016,AA,N356AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,909,4,0,0,1213,1219,6,6,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,22,5,22/07/2016,AA,N382AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,901,-4,0,-1,1213,1220,7,7,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,23,6,23/07/2016,AA,N342AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,858,-7,0,-1,1213,1229,16,16,1,0,0,3711,11,0,0,16,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,24,7,24/07/2016,AA,N342AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1022,77,1,5,1213,1304,51,51,1,0,0,3711,11,16,0,0,0,35,1,1,0600-1200,1000-1200,1000-1100
2016,7,25,1,25/07/2016,AA,N342AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,957,52,1,3,1213,1235,22,22,1,0,0,3711,11,2,0,0,0,20,1,1,0600-1200,0800-1000,0900-1000
2016,7,26,2,26/07/2016,AA,N382AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,954,49,1,3,1213,1227,14,14,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,27,3,27/07/2016,AA,N383AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,911,6,0,0,1213,1221,8,8,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,28,4,28/07/2016,AA,N351AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,858,-7,0,-1,1213,1143,-30,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,29,5,29/07/2016,AA,N373AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,905,0,0,0,1213,1155,-18,0,0,0,0,3711,11,0,0,0,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,30,6,30/07/2016,AA,N361AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,905,0,0,0,1213,1239,26,26,1,0,0,3711,11,0,0,26,0,0,1,1,0600-1200,0800-1000,0900-1000
2016,7,31,7,31/07/2016,AA,N347AA,7,DFW,"Dallas/Fort Worth, TX",TX,905,1037,92,1,6,1213,1327,74,74,1,0,0,3711,11,17,0,0,0,57,1,1,0600-1200,1000-1200,1000-1100
2016,7,1,5,01/07/2016,AA,N785AA,9,JFK,"New York, NY",NY,700,658,-2,0,-1,1017,1010,-7,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,2,6,02/07/2016,AA,N799AA,9,JFK,"New York, NY",NY,700,818,78,1,5,1017,1127,70,70,1,0,0,2586,11,70,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,4,1,04/07/2016,AA,N789AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1001,-16,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,5,2,05/07/2016,AA,N785AA,9,JFK,"New York, NY",NY,700,654,-6,0,-1,1017,1002,-15,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,6,3,06/07/2016,AA,N793AA,9,JFK,"New York, NY",NY,700,654,-6,0,-1,1017,1028,11,11,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,7,4,07/07/2016,AA,N783AA,9,JFK,"New York, NY",NY,700,653,-7,0,-1,1017,1022,5,5,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,8,5,08/07/2016,AA,N792AA,9,JFK,"New York, NY",NY,700,701,1,0,0,1017,1016,-1,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,9,6,09/07/2016,AA,N793AA,9,JFK,"New York, NY",NY,700,700,0,0,0,1017,1039,22,22,1,0,0,2586,11,0,0,22,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,10,7,10/07/2016,AA,N788AA,9,JFK,"New York, NY",NY,700,659,-1,0,-1,1017,1057,40,40,1,0,0,2586,11,0,0,40,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,11,1,11/07/2016,AA,N785AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1033,16,16,1,0,0,2586,11,0,0,16,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,12,2,12/07/2016,AA,N789AA,9,JFK,"New York, NY",NY,700,657,-3,0,-1,1017,1047,30,30,1,0,0,2586,11,0,0,30,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,13,3,13/07/2016,AA,N784AA,9,JFK,"New York, NY",NY,700,657,-3,0,-1,1017,1022,5,5,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,14,4,14/07/2016,AA,N794AA,9,JFK,"New York, NY",NY,700,659,-1,0,-1,1017,1023,6,6,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,15,5,15/07/2016,AA,N791AA,9,JFK,"New York, NY",NY,700,704,4,0,0,1017,1023,6,6,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,16,6,16/07/2016,AA,N797AA,9,JFK,"New York, NY",NY,700,656,-4,0,-1,1017,1016,-1,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,17,7,17/07/2016,AA,N786AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1001,-16,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,18,1,18/07/2016,AA,N798AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1032,15,15,1,0,0,2586,11,0,0,15,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,19,2,19/07/2016,AA,N797AA,9,JFK,"New York, NY",NY,700,656,-4,0,-1,1017,1009,-8,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,20,3,20/07/2016,AA,N789AA,9,JFK,"New York, NY",NY,700,656,-4,0,-1,1017,1000,-17,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,21,4,21/07/2016,AA,N793AA,9,JFK,"New York, NY",NY,700,649,-11,0,-1,1017,935,-42,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,22,5,22/07/2016,AA,N796AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1026,9,9,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,23,6,23/07/2016,AA,N789AA,9,JFK,"New York, NY",NY,700,707,7,0,0,1017,1001,-16,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,24,7,24/07/2016,AA,N790AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,955,-22,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,25,1,25/07/2016,AA,N799AA,9,JFK,"New York, NY",NY,700,654,-6,0,-1,1017,1012,-5,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,26,2,26/07/2016,AA,N794AA,9,JFK,"New York, NY",NY,700,655,-5,0,-1,1017,1007,-10,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,27,3,27/07/2016,AA,N785AA,9,JFK,"New York, NY",NY,700,659,-1,0,-1,1017,1003,-14,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,28,4,28/07/2016,AA,N789AA,9,JFK,"New York, NY",NY,700,652,-8,0,-1,1017,957,-20,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,29,5,29/07/2016,AA,N796AA,9,JFK,"New York, NY",NY,700,652,-8,0,-1,1017,1004,-13,0,0,0,0,2586,11,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
